id,title,has_explanation_evaluation,has_significance_testing,is_xai_interpretable,main_venue_match
samanta-etal-2021-hierarchical,A Hierarchical {VAE} for Calibrating Attributes while Generating Text using Normalizing Flow,False,False,False,ACL
chen-etal-2021-kace,{KACE}: Generating Knowledge Aware Contrastive Explanations for Natural Language Inference,True,False,True,ACL
yao-etal-2021-interpretable,Interpretable and Low-Resource Entity Matching via Decoupling Feature Learning from Decision Making,False,False,True,ACL
kanwatchara-etal-2021-rational,Rational {LAMOL}: A Rationale-based Lifelong Learning Framework,False,False,True,ACL
pugoy-kao-2021-unsupervised,Unsupervised Extractive Summarization-Based Representations for Accurate and Explainable Collaborative Filtering,True,False,True,ACL
hofmann-etal-2021-superbizarre,Superbizarre Is Not Superb: Derivational Morphology Improves {BERT}{'}s Interpretation of Complex Words,False,False,False,ACL
chen-etal-2021-cross-language,Cross-language Sentence Selection via Data Augmentation and Rationale Training,False,False,True,ACL
chang-etal-2021-convolutions,Convolutions and Self-Attention: {R}e-interpreting Relative Positions in Pre-trained Language Models,False,False,False,ACL
yan-etal-2021-adatag,{A}da{T}ag: Multi-Attribute Value Extraction from Product Profiles with Adaptive Decoding,False,False,False,ACL
hu-etal-2021-r2d2,{R}2{D}2: Recursive Transformer based on Differentiable Tree for Interpretable Hierarchical Language Modeling,False,False,True,ACL
li-etal-2021-personalized,Personalized Transformer for Explainable Recommendation,False,False,True,ACL
jiang-etal-2021-alignment,Alignment Rationale for Natural Language Inference,True,False,True,ACL
zhang-etal-2021-sample,"On Sample Based Explanation Methods for {NLP}: Faithfulness, Efficiency and Semantic Evaluation",True,False,True,ACL
qian-etal-2021-counterfactual,Counterfactual Inference for Text Classification Debiasing,False,False,False,ACL
kamigaito-hayashi-2021-unified,Unified Interpretation of Softmax Cross-Entropy and Negative Sampling: With Case Study for Knowledge Graph Embedding,False,False,False,ACL
huang-etal-2021-exploring,Exploring Distantly-Labeled Rationales in Neural Network Models,True,False,True,ACL
aralikatte-etal-2021-focus,Focus Attention: Promoting Faithfulness and Diversity in Summarization,True,False,True,ACL
wu-etal-2021-polyjuice,"Polyjuice: Generating Counterfactuals for Explaining, Evaluating, and Improving Models",True,False,True,ACL
lu-etal-2021-inter,{I}nter-{GPS}: Interpretable Geometry Problem Solving with Formal Language and Symbolic Reasoning,False,False,True,ACL
xu-durrett-2021-dissecting,Dissecting Generation Modes for Abstractive Summarization Models via Ablation and Attribution,True,False,True,ACL
wong-etal-2021-cross,Cross-replication Reliability - An Empirical Approach to Interpreting Inter-rater Reliability,False,False,False,ACL
emami-etal-2021-adept,{ADEPT}: An Adjective-Dependent Plausibility Task,False,False,False,ACL
aghajanyan-etal-2021-intrinsic,Intrinsic Dimensionality Explains the Effectiveness of Language Model Fine-Tuning,False,False,False,ACL
lin-etal-2020-adjusting,Adjusting Image Attributes of Localized Regions with Low-level Dialogue,False,False,False,LREC
wu-etal-2020-getting,Getting To Know You: User Attribute Extraction from Dialogues,False,False,False,LREC
chaturvedi-etal-2020-development,Development of a Corpus Annotated with Medications and their Attributes in Psychiatric Health Records,False,False,False,LREC
lee-etal-2020-squad2,{SQ}u{AD}2-{CR}: Semi-supervised Annotation for Cause and Rationales for Unanswerability in {SQ}u{AD} 2.0,False,False,True,LREC
zayed-etal-2020-figure,Figure Me Out: A Gold Standard Dataset for Metaphor Interpretation,False,False,False,LREC
hasegawa-etal-2020-word,Word Attribute Prediction Enhanced by Lexical Entailment Tasks,False,False,False,LREC
huang-etal-2020-reducing,Reducing Sentiment Bias in Language Models via Counterfactual Evaluation,False,False,False,Findings
russo-etal-2020-control,"Control, Generate, Augment: A Scalable Framework for Multi-Attribute Text Generation",False,False,False,Findings
onoe-durrett-2020-interpretable,Interpretable Entity Representations through Large-Scale Typing,False,False,True,Findings
mrini-etal-2020-rethinking,Rethinking Self-Attention: Towards Interpretability in Neural Parsing,False,False,True,Findings
filippova-2020-controlled,Controlled Hallucinations: Learning to Generate Faithfully from Noisy Data,False,False,False,Findings
glockner-etal-2020-think,Why do you think that? Exploring Faithful Sentence-Level Rationales Without Supervision,True,False,True,Findings
wu-etal-2020-improving-knowledge,Improving Knowledge-Aware Dialogue Response Generation by Using Human-Written Prototype Dialogues,False,False,False,Findings
chen-etal-2020-knowledge,A Knowledge-Driven Approach to Classifying Object and Attribute Coreferences in Opinion Mining,False,False,False,Findings
yang-etal-2020-robust,Robust and Interpretable Grounding of Spatial References with Relation Networks,False,False,True,Findings
kung-etal-2020-zero,Zero-Shot Rationalization by Multi-Task Transfer Learning from Question Answering,False,False,True,Findings
shnarch-etal-2020-unsupervised,Unsupervised Expressive Rules Provide Explainability and Assist Human Experts Grasping New Domains,True,False,True,Findings
marasovic-etal-2020-natural,Natural Language Rationales with Full-Stack Visual Reasoning: From Pixels to Semantic Frames to Commonsense Graphs,False,False,True,Findings
shin-etal-2020-neutralizing,Neutralizing Gender Bias in Word Embeddings with Latent Disentanglement and Counterfactual Generation,False,False,False,Findings
rajagopal-etal-2020-ask,What-if {I} ask you to explain: Explaining the effects of perturbations in procedural text,True,False,True,Findings
kim-etal-2020-arramon,{A}rra{M}on: A Joint Navigation-Assembly Instruction Interpretation Task in Dynamic Environments,False,False,False,Findings
pruthi-etal-2020-weakly,Weakly- and Semi-supervised Evidence Extraction,True,False,True,Findings
huang-etal-2020-generalizable,Generalizable and Explainable Dialogue Generation via Explicit Action Learning,False,False,True,Findings
hu-yang-2020-privnet,{P}riv{N}et: Safeguarding Private Attributes in Transfer Learning for Recommendation,False,False,False,Findings
saha-etal-2020-prover,{PR}over: Proof Generation for Interpretable Reasoning over Rules,True,False,True,EMNLP
zanzotto-etal-2020-kermit,{KERMIT}: Complementing Transformer Architectures with Encoders of Explicit Syntactic Interpretations,False,False,True,EMNLP
qin-etal-2020-back,Back to the Future: Unsupervised Backprop-based Decoding for Counterfactual and Abductive Commonsense Reasoning,False,False,False,EMNLP
sarkar-etal-2020-social,Social Media Attributions in the Context of Water Crisis,False,False,False,EMNLP
feng-etal-2020-explainable,Explainable Clinical Decision Support from Text,True,False,True,EMNLP
tsai-etal-2020-multimodal,Multimodal Routing: Improving Local and Global Interpretability of Multimodal Language Analysis,False,False,True,EMNLP
paranjape-etal-2020-information,An Information Bottleneck Approach for Controlling Conciseness in Rationale Extraction,True,False,True,EMNLP
chen-qian-2020-enhancing,Enhancing Aspect Term Extraction with Soft Prototypes,False,False,False,EMNLP
zhu-etal-2020-multimodal,Multimodal Joint Attribute Prediction and Value Extraction for {E}-commerce Product,False,False,False,EMNLP
chen-li-2020-henin,{HENIN}: Learning Heterogeneous Neural Interaction Networks for Explainable Cyberbullying Detection on Social Media,False,False,True,EMNLP
weng-etal-2020-towards,Towards Enhancing Faithfulness for Neural Machine Translation,True,False,True,EMNLP
kim-etal-2020-interpretation,Interpretation of {NLP} models through input marginalization,True,False,True,EMNLP
jiang-etal-2020-cold,Cold-Start and Interpretability: Turning Regular Expressions into Trainable Recurrent Neural Networks,False,False,True,EMNLP
ramnath-etal-2020-towards,Towards Interpreting {BERT} for Reading Comprehension Based {QA},True,False,True,EMNLP
de-cao-etal-2020-decisions,How do Decisions Emerge across Layers in Neural Models? Interpretation with Differentiable Masking,True,False,True,EMNLP
atanasova-etal-2020-diagnostic,A Diagnostic Study of Explainability Techniques for Text Classification,True,False,True,EMNLP
liang-etal-2020-learning,Learning to Contrast the Counterfactual Samples for Robust Visual Question Answering,False,False,False,EMNLP
zhu-etal-2020-counterfactual,Counterfactual Off-Policy Training for Neural Dialogue Generation,False,False,False,EMNLP
sen-etal-2020-learning,Learning Explainable Linguistic Expressions with Neural Inductive Logic Programming for Sentence Classification,True,False,True,EMNLP
chen-ji-2020-learning,Learning Variational Word Masks to Improve the Interpretability of Neural Text Classifiers,True,False,True,EMNLP
fu-etal-2020-sscr,{SSCR}: Iterative Language-Based Image Editing via Self-Supervised Counterfactual Reasoning,False,False,False,EMNLP
ethayarajh-jurafsky-2020-utility,Utility is in the Eye of the User: A Critique of {NLP} Leaderboards,False,False,False,EMNLP
tigunova-etal-2020-charm,{CHARM}: Inferring Personal Attributes from Conversations,False,False,False,EMNLP
fu-etal-2020-interpretable,Interpretable Multi-dataset Evaluation for Named Entity Recognition,False,False,True,EMNLP
pasca-2020-interpreting,Interpreting Open-Domain Modifiers: Decomposition of {W}ikipedia Categories into Disambiguated Property-Value Pairs,False,False,False,EMNLP
desai-etal-2020-compressive,Compressive Summarization with Plausibility and Salience Modeling,False,False,False,EMNLP
cho-etal-2020-better,Better Highlighting: Creating Sub-Sentence Summary Highlights,False,False,False,EMNLP
liu-etal-2020-exploring,"Exploring and Evaluating Attributes, Values, and Structures for Entity Alignment",False,False,False,EMNLP
choi-etal-2020-less,Less is More: Attention Supervision with Counterfactuals for Text Classification,False,False,True,EMNLP
ren-etal-2020-towards,Towards Interpretable Reasoning over Paragraph Effects in Situation,False,False,True,EMNLP
zeng-etal-2020-counterfactual,Counterfactual Generator: A Weakly-Supervised Method for Named Entity Recognition,True,False,True,EMNLP
kotonya-toni-2020-explainable-automated,Explainable Automated Fact-Checking for Public Health Claims,True,False,True,EMNLP
pratapa-etal-2020-constrained,{C}onstrained {F}act {V}erification for {FEVER},False,False,False,EMNLP
uchendu-etal-2020-authorship,Authorship Attribution for Neural Text Generation,False,False,False,EMNLP
liu-etal-2020-knowledge,Knowledge-guided Open Attribute Value Extraction with Reinforcement Learning,False,False,False,EMNLP
kim-linzen-2020-cogs,{COGS}: A Compositional Generalization Challenge Based on Semantic Interpretation,False,False,False,EMNLP
carton-etal-2020-evaluating,Evaluating and Characterizing Human Rationales,True,False,True,EMNLP
jindal-etal-2020-killed,Is Killed More Significant than Fled? A Contextual Model for Salient Event Detection,False,False,False,COLING
boenninghoff-etal-2020-variational,Variational Autoencoder with Embedded Student-t Mixture Model for Authorship Attribution,False,False,False,COLING
sen-etal-2020-schema,Schema Aware Semantic Reasoning for Interpreting Natural Language Queries in Enterprise Settings,False,False,False,COLING
le-zuidema-2020-dolfin,{D}o{LFI}n: Distributions over Latent Features for Interpretability,False,False,True,COLING
bashier-etal-2020-rancc,{RANCC}: Rationalizing Neural Networks via Concept Clustering,False,False,True,COLING
aloui-etal-2020-slice,{SLICE}: Supersense-based Lightweight Interpretable Contextual Embeddings,False,False,True,COLING
branco-etal-2020-comparative,Comparative Probing of Lexical Semantics Theories for Cognitive Plausibility and Technological Usefulness,False,False,False,COLING
donatelli-etal-2020-two,A Two-Level Interpretation of Modality in Human-Robot Dialogue,False,False,False,COLING
sarathy-etal-2020-reasoning,Reasoning Requirements for Indirect Speech Act Interpretation,False,False,False,COLING
tran-etal-2020-explain,Explain by Evidence: An Explainable Memory-based Neural Network for Question Answering,False,False,True,COLING
kotonya-toni-2020-explainable,Explainable Automated Fact-Checking: A Survey,True,False,True,COLING
yuan-etal-2020-faithfulness,On the Faithfulness for {E}-commerce Product Summarization,False,False,False,COLING
yang-etal-2020-generating,Generating Plausible Counterfactual Explanations for Deep Transformers in Financial Text Classification,True,False,True,COLING
liao-etal-2020-explainable,Explainable and Sparse Representations of Academic Articles for Knowledge Exploration,False,False,True,COLING
yu-etal-2020-bridging,Bridging Text and Knowledge with Multi-Prototype Embedding for Few-Shot Relational Triple Extraction,False,False,False,COLING
